id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2770605548,20141218T000000,952000.0,3,3.5,2760,4500,2.0,0,0,3,9,2120,640,2004,0,98119,47.6529,-122.372,1950,6000
2395710020,20140807T000000,369000.0,4,2.75,2420,6495,2.0,0,0,3,8,2420,0,2005,0,98038,47.3771,-122.029,2420,6200
5437600010,20150406T000000,304000.0,3,2.5,1670,5298,2.0,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165,1920,5298
4014400190,20140714T000000,482000.0,4,2.5,2846,85377,1.5,0,0,3,8,1976,870,2000,0,98001,47.317,-122.281,1696,57934
3574801790,20140807T000000,410000.0,3,1.75,1440,7112,1.0,0,0,3,7,1180,260,1979,0,98034,47.7304,-122.227,1570,9152
7625702451,20150106T000000,459000.0,3,2.0,1480,800,2.0,0,0,3,8,1000,480,2014,0,98136,47.5492,-122.387,1480,886
2481610170,20140609T000000,965000.0,4,2.25,3160,34560,1.0,0,0,4,10,3160,0,1981,0,98072,47.7337,-122.132,3530,38045
6071200455,20140523T000000,550000.0,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220
3624079046,20141028T000000,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,1978,0,98065,47.52,-121.845,1960,65340
2553300120,20150504T000000,629500.0,3,2.0,2020,10584,1.0,0,0,3,10,2020,0,1994,0,98075,47.5851,-122.028,3030,9870
5318101185,20141016T000000,630500.0,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,1926,0,98112,47.6337,-122.28,1900,3600
1235100371,20140717T000000,580000.0,5,2.75,3550,9600,2.0,0,0,3,7,3550,0,1960,0,98033,47.6766,-122.186,3370,9600
2730500140,20150423T000000,314950.0,4,1.75,1890,9623,1.0,0,0,4,7,1290,600,1969,0,98001,47.2901,-122.279,1510,9711
223049087,20140616T000000,277000.0,3,1.0,1100,8536,1.0,0,0,4,7,1100,0,1957,0,98118,47.5162,-122.261,1570,8040
9465200405,20140821T000000,412000.0,2,1.0,910,6282,1.0,0,0,4,7,910,0,1939,0,98103,47.6967,-122.354,970,6281
8661000148,20141028T000000,270000.0,3,2.0,1510,10215,1.0,0,0,4,7,1510,0,1995,0,98022,47.2078,-122.003,1370,8902
1772600665,20150225T000000,562000.0,3,2.0,2510,5200,1.0,0,0,5,8,1470,1040,1925,0,98106,47.5631,-122.366,990,5400
2564900020,20140924T000000,465000.0,4,2.25,2100,7350,2.0,0,0,3,8,2100,0,1979,0,98033,47.7019,-122.171,1780,7350
8637100370,20141112T000000,252000.0,3,2.0,1340,5670,2.0,0,0,3,6,1340,0,1994,0,98055,47.4498,-122.194,1290,4892
7016100570,20141201T000000,467500.0,4,2.5,3160,7210,1.0,0,0,4,7,1880,1280,1969,0,98034,47.7368,-122.183,2070,7560
2594200230,20150424T000000,680000.0,2,1.0,1020,8442,1.0,0,4,4,7,920,100,1941,0,98136,47.5145,-122.391,2550,10323
4024100961,20140728T000000,346950.0,3,1.75,1830,10954,1.0,0,0,3,7,1830,0,1963,0,98155,47.7554,-122.306,1850,8624
8568030030,20140729T000000,575000.0,4,3.5,3930,16970,2.0,0,0,3,9,3930,0,1997,0,98019,47.7412,-121.966,2740,17219
7708200600,20140718T000000,498000.0,3,2.5,2480,4136,2.0,0,0,3,8,2480,0,2009,0,98059,47.493,-122.147,2510,4314
621069154,20140721T000000,226000.0,4,1.5,1200,10890,1.0,0,0,5,7,1200,0,1972,0,98042,47.3423,-122.088,1250,10139
2600010220,20150326T000000,1250000.0,4,2.5,4040,11350,2.0,0,2,4,10,3690,350,1984,0,98006,47.559,-122.162,3770,12382
3204800430,20140708T000000,415000.0,4,1.75,1920,7700,2.0,0,0,4,7,1920,0,1970,0,98056,47.5381,-122.177,1310,7700
9164100040,20141026T000000,390000.0,2,1.0,860,5160,1.0,0,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356
7501000080,20141121T000000,845800.0,4,3.5,3020,12750,2.0,0,0,3,10,3020,0,1990,0,98033,47.6524,-122.184,3120,14351
1727850340,20140929T000000,1272000.0,4,2.75,3200,13729,2.0,0,0,3,11,3200,0,1984,0,98005,47.6402,-122.171,4050,16921
7853300770,20140609T000000,410000.0,3,2.5,1960,4400,2.0,0,0,3,7,1960,0,2006,0,98065,47.5384,-121.889,2060,4400
3667500015,20140925T000000,770000.0,4,3.5,3680,2242,2.5,0,0,3,9,2670,1010,1930,2007,98112,47.6192,-122.307,1350,1288
1323089107,20150121T000000,585000.0,3,2.5,2330,33750,2.0,0,0,3,9,2330,0,1983,2001,98045,47.4787,-121.723,2270,35000
8656300385,20150317T000000,305000.0,3,1.0,1710,19115,1.0,0,0,3,6,1710,0,1986,0,98014,47.656,-121.913,1650,15144
2968801366,20150224T000000,350000.0,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,1988,0,98166,47.4563,-122.348,1320,7620
2856102336,20150325T000000,652000.0,3,2.0,1700,4080,1.0,0,0,4,7,850,850,1941,0,98117,47.6785,-122.393,1480,5100
2781280310,20141222T000000,274000.0,3,2.5,1830,2517,2.0,0,0,3,8,1830,0,2005,0,98055,47.4496,-122.189,1610,2762
324000350,20150415T000000,667500.0,4,3.0,1920,4000,1.5,0,0,4,8,1540,380,1931,0,98116,47.5718,-122.385,1660,4000
5634500179,20141215T000000,424500.0,4,1.5,1830,6985,1.0,0,0,3,7,1080,750,1967,0,98028,47.7494,-122.236,1650,9501
411100005,20140922T000000,275053.0,2,1.0,1060,6504,1.0,0,0,3,6,1060,0,1950,0,98155,47.7412,-122.327,1100,7200
4027701326,20140709T000000,470000.0,4,2.25,2380,17199,2.0,0,0,3,8,1530,850,1979,0,98028,47.7668,-122.27,2280,11529
3832710450,20141119T000000,262500.0,4,2.75,1500,7036,1.0,0,0,3,7,1060,440,1979,0,98032,47.3665,-122.276,1620,7200
3334000050,20140721T000000,425000.0,2,1.0,1150,6835,1.0,0,1,3,7,1010,140,1922,0,98118,47.5567,-122.273,1150,6561
1954630080,20140619T000000,500000.0,3,2.5,2840,48716,1.0,0,3,3,9,1870,970,1994,0,98014,47.6832,-121.915,2710,43676
2424059163,20140709T000000,1240000.0,5,3.5,5430,10327,2.0,0,2,3,10,4010,1420,2007,0,98006,47.5476,-122.116,4340,10324
9183701345,20141103T000000,290000.0,2,1.75,1560,7575,1.0,0,0,3,8,1560,0,2002,0,98030,47.3776,-122.228,2050,9000
782700120,20150323T000000,334200.0,3,1.75,1410,45302,1.0,0,0,3,7,1410,0,1980,0,98019,47.7077,-121.914,2240,49222
722039087,20150504T000000,329000.0,2,1.0,990,57499,1.0,0,0,2,6,990,0,1949,0,98070,47.4145,-122.463,2090,27442
7525410060,20150109T000000,610000.0,4,2.25,2090,35040,1.0,0,0,3,8,1490,600,1980,0,98075,47.5739,-122.032,2910,21132
1180000625,20141029T000000,315000.0,4,2.5,1950,3225,2.0,0,0,3,7,1950,0,2002,0,98178,47.5014,-122.226,1980,3225
424049043,20140811T000000,450000.0,9,7.5,4050,6504,2.0,0,0,3,7,4050,0,1996,0,98144,47.5923,-122.301,1448,3866
3211000930,20150316T000000,275000.0,3,1.5,1350,7800,1.0,0,0,3,7,1350,0,1959,0,98059,47.4805,-122.158,1510,8040
1761300650,20141006T000000,295000.0,4,2.0,1710,8814,1.0,0,0,5,7,1030,680,1975,0,98031,47.395,-122.174,1710,7272
3342101937,20150410T000000,980000.0,5,4.0,3460,5400,2.0,0,0,3,10,2830,630,2012,0,98056,47.5201,-122.204,1890,5400
1123049053,20150213T000000,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,1996,0,98178,47.4964,-122.251,1830,8505
423000035,20141124T000000,225000.0,3,1.0,960,6500,1.0,0,0,4,5,960,0,1954,0,98056,47.497,-122.171,1150,6500
1085622860,20140721T000000,384435.0,3,2.5,2029,3906,2.0,0,0,3,9,2029,0,2014,0,98003,47.341,-122.18,2029,3920
1421069208,20141223T000000,379000.0,3,3.25,2660,17852,2.5,0,0,3,8,2660,0,2014,0,98010,47.3077,-122.011,1320,11876
8645500900,20140620T000000,279000.0,4,2.0,2200,7700,1.0,0,0,3,7,1100,1100,1979,0,98058,47.464,-122.18,1790,7700
7454000990,20140924T000000,304950.0,2,1.0,670,6720,1.0,0,0,5,6,670,0,1942,0,98126,47.5151,-122.372,710,6720
2946000751,20140724T000000,230000.0,3,1.0,1300,14000,1.0,0,0,4,7,1300,0,1958,0,98198,47.4213,-122.322,1390,8750
1839910300,20150106T000000,299950.0,3,1.0,1030,9916,1.0,0,0,4,7,1030,0,1972,0,98034,47.7218,-122.176,1470,9044
2222059065,20141112T000000,297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450
2391600735,20140909T000000,550000.0,3,1.5,1730,5750,1.0,0,0,3,7,1250,480,1947,0,98116,47.5645,-122.397,1370,5750
8816400885,20141008T000000,450000.0,4,1.75,1640,1480,1.0,0,0,4,7,820,820,1912,0,98105,47.6684,-122.314,1420,2342
7203220360,20141020T000000,955990.0,5,3.25,3830,6507,2.0,0,0,3,9,3830,0,2014,0,98053,47.6843,-122.016,3950,6723
6806300750,20150318T000000,444900.0,4,2.5,3120,7448,2.0,0,0,3,9,3120,0,1998,0,98042,47.3645,-122.126,2980,8102
9325800110,20141030T000000,289950.0,2,1.0,760,6000,1.0,0,0,4,6,760,0,1950,0,98133,47.7168,-122.34,950,6000
2011400791,20141007T000000,425000.0,4,2.0,1330,9188,1.5,0,0,3,7,1330,0,1928,2004,98198,47.401,-122.319,1770,10419
6117501755,20141230T000000,355000.0,4,1.5,2230,11536,1.0,0,1,4,7,1220,1010,1954,0,98166,47.4409,-122.348,2170,12465
2472920140,20150403T000000,405000.0,4,2.5,2620,9359,2.0,0,0,3,9,2620,0,1987,0,98058,47.438,-122.152,2580,7433
1454100267,20150417T000000,430000.0,2,1.0,1460,9207,1.0,0,0,3,7,1210,250,1947,0,98125,47.7195,-122.287,1500,6898
2222900082,20140513T000000,449500.0,3,2.0,1770,6610,1.0,0,0,4,7,960,810,1954,0,98133,47.7703,-122.343,2010,4361
6061400160,20140918T000000,330000.0,4,2.25,1790,9920,1.0,0,0,4,7,1170,620,1969,0,98059,47.5126,-122.149,1990,9648
9558040050,20140919T000000,550000.0,4,2.75,3080,6731,2.0,0,3,3,9,3080,0,2003,0,98058,47.4522,-122.118,3080,6731
3388300590,20140611T000000,535000.0,5,2.25,2520,49222,2.0,0,0,4,8,2520,0,1978,0,98027,47.4918,-122.064,2780,55321
291310260,20140516T000000,377500.0,3,2.25,1410,1377,2.0,0,0,3,7,1290,120,2005,0,98027,47.5342,-122.067,1445,1370
8121100325,20150419T000000,575000.0,4,2.75,1960,4635,1.0,0,0,4,7,1000,960,1968,0,98118,47.5693,-122.285,1830,6180
1099900120,20150126T000000,345000.0,3,2.5,2340,8414,1.0,0,0,3,7,1280,1060,1993,0,98188,47.4685,-122.265,2340,7268
8562790150,20140626T000000,782900.0,4,3.25,3060,3898,2.0,0,0,3,10,2300,760,2014,0,98027,47.5311,-122.073,2920,3448
8731900790,20140626T000000,354950.0,4,2.75,2530,7350,1.0,0,0,5,8,1280,1250,1977,0,98023,47.313,-122.374,2280,7350
4040700310,20140805T000000,416000.0,4,1.75,1980,7840,1.0,0,0,4,7,990,990,1961,0,98008,47.6226,-122.115,1520,8400
9201300020,20140811T000000,1517000.0,3,2.25,2610,9409,1.0,1,4,4,8,2610,0,1963,0,98075,47.5789,-122.076,2970,9156
2856101290,20140924T000000,425000.0,2,2.5,1340,1263,3.0,0,0,3,8,1340,0,2008,0,98117,47.6788,-122.388,1510,1260
1442880650,20140610T000000,533112.0,4,2.75,2790,8853,2.0,0,0,3,8,2790,0,2013,0,98045,47.4842,-121.772,2790,8092
2769602135,20140813T000000,435000.0,3,2.0,1380,2500,1.0,0,0,3,7,750,630,1986,0,98107,47.6753,-122.363,1630,3800
9238430140,20140725T000000,595000.0,3,3.25,3130,28001,1.0,0,0,3,9,2210,920,1985,0,98072,47.7741,-122.122,2710,34999
5498100010,20150324T000000,425000.0,4,2.5,1940,4517,1.0,0,0,3,8,1190,750,2010,0,98028,47.776,-122.26,1910,10410
3210400340,20140506T000000,279900.0,3,1.75,1580,8151,1.0,0,1,4,7,1100,480,1962,0,98198,47.3672,-122.312,1650,8151
7856000150,20140609T000000,852500.0,3,2.5,2630,10100,1.0,0,0,4,9,1580,1050,1967,0,98006,47.5638,-122.153,2400,9700
774100355,20141103T000000,370000.0,2,2.0,2100,58488,2.0,0,0,3,9,2100,0,2005,0,98014,47.72,-121.402,1440,59346
8044050040,20140807T000000,419950.0,4,2.5,2260,5164,2.0,0,0,3,8,2260,0,1996,0,98056,47.509,-122.166,2260,5866
3522029124,20141203T000000,575000.0,3,2.0,2690,435600,2.0,0,0,3,8,2690,0,1992,0,98070,47.3477,-122.519,1700,163350
722039049,20141009T000000,950000.0,4,3.0,3230,438213,2.0,0,0,3,9,3230,0,1999,0,98070,47.4141,-122.47,1600,144619
7207900080,20140808T000000,424950.0,5,3.5,2760,3865,2.5,0,0,3,8,2760,0,2013,0,98056,47.5049,-122.17,2590,4587
423059207,20150223T000000,322500.0,3,2.0,1190,6445,1.0,0,0,3,7,1190,0,1996,0,98056,47.5057,-122.172,1920,8195
5253300387,20150128T000000,215000.0,3,1.0,860,6635,1.0,0,0,3,6,860,0,1952,0,98133,47.7508,-122.339,1170,8000
8651720420,20150428T000000,513000.0,4,2.5,1930,8040,1.0,0,0,3,7,1380,550,1978,0,98034,47.7283,-122.218,2080,7200
301400940,20150407T000000,265000.0,3,2.25,1489,2800,2.0,0,0,3,7,1489,0,2012,0,98002,47.3454,-122.214,1584,2800
2225300585,20141120T000000,370000.0,3,2.75,1750,9166,1.0,0,0,4,7,1170,580,1979,0,98155,47.7696,-122.325,1810,8760
7575600430,20141110T000000,240000.0,3,2.5,1620,5250,2.0,0,0,3,8,1620,0,1987,0,98003,47.3538,-122.301,1650,5250
9578500920,20140910T000000,395950.0,5,3.5,2738,6031,2.0,0,0,3,8,2738,0,2014,0,98023,47.2962,-122.35,2738,5201
3824100286,20150319T000000,565000.0,3,2.25,2440,8378,1.0,0,0,3,7,1480,960,1962,0,98028,47.7705,-122.26,2510,9602
6163901381,20141204T000000,295000.0,3,1.0,1000,8320,1.0,0,0,5,6,1000,0,1951,0,98155,47.7548,-122.316,1090,8450
8078490090,20150508T000000,245000.0,3,1.75,1670,11452,1.0,0,2,3,8,1670,0,1992,0,98022,47.1913,-122.015,1820,11152
1796350300,20140710T000000,195000.0,2,1.0,860,10400,1.0,0,0,4,6,860,0,1983,0,98042,47.3682,-122.096,1390,9086
3905120540,20140618T000000,570000.0,4,2.5,2290,6738,2.0,0,0,3,8,2290,0,1996,0,98029,47.5714,-122.005,2100,6261
3300790670,20140620T000000,280000.0,3,2.0,1470,8089,1.0,0,0,3,7,1470,0,1987,0,98198,47.3878,-122.316,1530,7721
7366100080,20140731T000000,318000.0,5,2.5,2820,9956,1.0,0,0,4,7,1410,1410,1967,0,98168,47.4715,-122.33,2700,9956
2919702075,20140925T000000,532500.0,3,1.75,1620,3360,1.0,0,0,5,7,980,640,1927,0,98117,47.6886,-122.361,1400,3840
7430500415,20140725T000000,540000.0,2,1.0,1120,7500,1.0,0,2,4,7,1120,0,1971,0,98008,47.619,-122.096,3040,16940
7205000080,20141201T000000,268000.0,3,1.75,1370,10050,1.0,0,1,4,7,1370,0,1966,0,98023,47.3338,-122.341,1720,10050
5112800060,20140606T000000,455000.0,4,1.75,2050,94525,1.0,0,0,4,7,1250,800,1959,0,98058,47.4492,-122.084,2270,47480
3356406510,20140530T000000,196440.0,3,2.0,1560,7352,1.0,0,0,3,6,1560,0,1992,0,98001,47.2804,-122.251,1120,7950
2095800520,20150424T000000,550000.0,3,2.5,2250,7752,2.0,0,0,4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033
5560000650,20141202T000000,135000.0,3,1.0,1520,8450,1.0,0,0,2,6,1120,400,1961,0,98023,47.328,-122.337,1320,8450
4014400237,20140523T000000,132500.0,3,1.0,1080,10500,1.0,0,0,3,7,1080,0,1967,0,98001,47.32,-122.278,1200,9607
418000145,20150428T000000,213800.0,2,1.0,740,5200,1.0,0,0,4,5,740,0,1952,0,98056,47.4934,-122.173,750,5200
739980360,20141117T000000,295000.0,4,2.5,1810,4871,2.0,0,0,3,8,1810,0,1999,0,98031,47.4088,-122.192,1850,5003
7625702444,20140510T000000,394950.0,3,2.5,1350,1250,3.0,0,0,3,8,1270,80,2006,0,98136,47.5491,-122.387,1350,886
2310030390,20150429T000000,275000.0,3,1.75,1180,6260,1.0,0,0,4,8,1180,0,1993,0,98038,47.3531,-122.048,1580,7272
2916200138,20150202T000000,375000.0,3,2.0,1260,7560,2.0,0,0,5,6,1260,0,1943,0,98133,47.7225,-122.351,1260,7595
8732130730,20141120T000000,280000.0,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,0,98023,47.3066,-122.378,2060,8250
8078430360,20141216T000000,505000.0,3,2.5,1820,11012,2.0,0,0,3,8,1820,0,1988,0,98074,47.6358,-122.026,1860,7767
4038700290,20150423T000000,696000.0,3,2.5,1670,8023,1.0,0,0,5,7,1170,500,1960,0,98008,47.615,-122.117,1960,8964
3438503120,20150330T000000,275000.0,4,1.0,1770,7345,1.5,0,0,3,7,1770,0,1966,0,98106,47.5393,-122.351,1580,7345
8019200360,20150506T000000,248500.0,2,1.0,780,10064,1.0,0,0,4,7,780,0,1958,0,98168,47.4913,-122.318,1090,14750
8146300020,20140529T000000,723000.0,4,2.25,1960,8680,1.0,0,0,4,8,1290,670,1959,0,98004,47.6076,-122.192,2160,8680
2902200016,20141112T000000,653500.0,2,2.5,1680,1240,2.0,0,0,3,8,1120,560,2014,0,98102,47.6372,-122.324,2060,3630
2998300075,20150127T000000,857500.0,4,2.75,2960,5040,2.0,0,3,3,9,2210,750,1952,1993,98116,47.5747,-122.408,2270,5500
2325300093,20140707T000000,378000.0,3,2.5,1601,2491,3.0,0,0,3,7,1536,65,2007,0,98125,47.719,-122.317,1420,1156
9158100040,20140808T000000,401000.0,2,1.0,1400,8220,1.0,0,0,3,7,1400,0,1949,0,98133,47.7228,-122.357,1760,8220
5100403882,20150427T000000,967000.0,4,2.5,3100,7250,2.0,0,0,3,9,3100,0,2010,0,98115,47.6961,-122.316,1240,6670
6675500105,20140729T000000,306000.0,3,2.0,1160,7217,1.0,0,0,3,7,1160,0,1969,0,98034,47.7279,-122.227,1870,9104
7558750190,20140724T000000,573000.0,4,2.25,2150,9520,2.0,0,0,4,8,2150,0,1979,0,98052,47.6885,-122.113,2000,9520
2807100155,20140515T000000,240000.0,3,2.0,1400,6200,1.0,0,0,3,6,700,700,1948,0,98133,47.7634,-122.34,1410,7564
586470350,20150403T000000,342000.0,3,2.5,2430,5715,2.0,0,0,3,7,2430,0,1999,0,98030,47.3718,-122.168,3040,5702
9264960850,20140709T000000,412000.0,4,3.5,3360,9767,2.0,0,0,3,9,2450,910,1990,0,98023,47.3047,-122.347,2580,8757
3793400360,20140814T000000,380600.0,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859
7504460090,20140725T000000,473000.0,3,2.25,1890,12236,1.0,0,0,3,8,1890,0,1978,0,98074,47.6232,-122.047,2390,12323
1446403617,20140702T000000,123000.0,2,1.0,1050,6600,1.5,0,0,3,6,1050,0,1964,0,98168,47.4828,-122.324,1330,6600
3320000222,20140827T000000,388500.0,3,2.25,1350,944,2.0,0,0,3,8,1050,300,2007,0,98144,47.5997,-122.312,1350,1245
5451200110,20141204T000000,1075000.0,4,2.5,3000,10920,1.0,0,0,4,8,1550,1450,1969,0,98040,47.5347,-122.227,2380,10920
2781250970,20150501T000000,250000.0,2,1.75,1350,4023,1.0,0,0,3,7,1350,0,2005,0,98038,47.3493,-122.023,1370,3570
8078550320,20150326T000000,290000.0,3,2.0,1260,7346,1.0,0,0,3,7,1260,0,1987,0,98031,47.4034,-122.176,1460,7363
6130500070,20141008T000000,378000.0,3,2.5,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.332,1650,1965
4400200057,20150221T000000,761000.0,3,3.5,2050,2020,2.0,0,0,3,8,1520,530,2006,0,98112,47.6235,-122.306,1230,3640
5051800130,20140724T000000,798000.0,4,3.25,3500,10260,2.0,0,0,3,10,3500,0,1987,0,98008,47.5902,-122.13,3500,10658
4083300595,20141208T000000,650000.0,3,1.0,1430,4240,1.5,0,0,3,7,1430,0,1924,0,98103,47.6595,-122.337,1660,4240
1126069045,20140620T000000,1135000.0,6,4.25,6900,244716,2.0,0,0,4,9,4820,2080,2002,0,98077,47.7506,-122.012,4170,266587
8556800090,20150430T000000,525000.0,5,3.5,3450,19080,2.0,0,3,3,9,3450,0,2001,0,98022,47.2123,-122.005,2570,17007
3644100072,20141107T000000,245000.0,2,1.0,670,2356,1.0,0,0,5,6,670,0,1960,0,98144,47.5918,-122.295,1220,1740
6620400205,20140806T000000,200000.0,2,1.0,1000,6227,1.0,0,0,3,6,1000,0,1949,0,98168,47.513,-122.333,1240,6250
4307350450,20140531T000000,289950.0,3,2.5,1960,3480,2.0,0,0,3,7,1960,0,2004,0,98056,47.4802,-122.18,2560,3500
2323069073,20140622T000000,439500.0,3,2.5,2050,40003,1.0,0,0,4,8,1570,480,1977,0,98027,47.47,-122.0,2700,46769
546000865,20140919T000000,556000.0,3,1.0,1800,4005,1.5,0,0,4,7,1160,640,1929,0,98117,47.6876,-122.38,1240,4005
7533800295,20140819T000000,1750000.0,4,3.25,3460,7749,2.0,0,1,3,10,3020,440,1950,1998,98115,47.6849,-122.273,3030,8680
3172600151,20150325T000000,250000.0,4,1.0,1550,7296,1.5,0,0,3,6,1550,0,1957,0,98106,47.5184,-122.366,1370,7680
9126100815,20141217T000000,500000.0,3,2.0,1560,1156,3.0,0,0,3,8,1560,0,2014,0,98122,47.605,-122.304,1560,1728
809000820,20140522T000000,494400.0,2,1.75,1560,1750,1.0,0,0,4,6,780,780,1904,0,98109,47.6347,-122.355,1850,3600
2877101821,20140805T000000,500000.0,3,1.0,1220,3400,1.0,0,0,3,7,1060,160,1927,0,98117,47.6775,-122.363,1350,3750
3584900160,20140922T000000,565000.0,3,2.5,1880,12368,1.0,0,0,4,7,1260,620,1967,0,98005,47.5901,-122.167,1950,11551
1387301350,20141123T000000,402000.0,3,2.0,1720,7704,1.0,0,0,4,7,1160,560,1969,0,98011,47.7368,-122.195,1620,7600
2597520720,20141103T000000,720000.0,5,2.5,2900,9525,2.0,0,0,3,9,2900,0,1989,0,98006,47.5442,-122.138,2910,11854
3566800125,20150330T000000,425000.0,2,1.0,1250,5880,1.0,0,0,3,6,900,350,1948,0,98117,47.6908,-122.391,1520,5020
1245500276,20140909T000000,718000.0,3,2.5,2070,7200,2.0,0,0,3,8,2070,0,2001,0,98033,47.6946,-122.211,1650,8877
4077800507,20140821T000000,518500.0,4,3.0,2120,5520,1.5,0,0,3,8,1420,700,1985,0,98125,47.7085,-122.286,2020,8700
8910500237,20140726T000000,350000.0,3,3.25,1210,941,2.0,0,0,3,8,1000,210,2002,0,98133,47.7114,-122.356,1650,1493
2013801350,20150220T000000,220000.0,3,1.75,1460,7226,1.0,0,0,3,7,1460,0,1993,0,98198,47.3839,-122.321,1760,7226
9485750240,20141017T000000,395000.0,3,2.5,2310,4930,2.0,0,0,4,8,2310,0,1989,0,98055,47.4512,-122.208,2230,5324
7987401095,20141113T000000,549950.0,3,2.5,2380,2500,3.0,0,3,3,9,2380,0,1988,0,98126,47.5734,-122.375,2270,5000
9169600135,20141027T000000,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,1730,6012
4406000390,20140521T000000,255000.0,3,1.5,1060,9039,1.0,0,0,3,7,1060,0,1973,2013,98058,47.4293,-122.151,1410,9515
6613000140,20141113T000000,1300000.0,3,3.25,3400,5979,2.0,0,0,4,9,2290,1110,1937,0,98105,47.6585,-122.273,3090,6435
5101401816,20140726T000000,505000.0,3,1.0,1020,5410,1.0,0,0,4,7,880,140,1928,0,98115,47.6924,-122.31,1580,5376
3814800300,20140811T000000,386000.0,4,2.5,2810,11897,2.0,0,0,3,8,2810,0,2003,0,98092,47.3251,-122.186,1770,4240
3056800160,20140812T000000,370500.0,4,2.5,1790,6120,2.0,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5660
326049103,20140922T000000,470000.0,4,2.5,2470,8536,2.0,0,0,3,8,2470,0,2002,0,98155,47.7699,-122.292,1690,8840
7215400280,20150116T000000,345000.0,3,2.25,2670,37089,2.0,0,0,3,9,2670,0,1990,0,98042,47.3347,-122.077,2290,36284
3575305452,20140717T000000,635000.0,4,2.25,2240,5000,2.0,0,0,3,8,2240,0,2013,0,98074,47.6212,-122.058,1760,7500
1732801300,20141008T000000,1248000.0,2,2.5,2310,3313,2.0,0,0,3,9,2310,0,2006,0,98119,47.6318,-122.365,2700,5670
7784000180,20150505T000000,625000.0,3,2.0,2168,12616,2.0,0,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750
3100500065,20140708T000000,970000.0,5,2.75,3500,5040,2.0,0,2,3,9,2950,550,1927,2007,98126,47.5527,-122.379,1450,5040
1822300040,20140507T000000,420000.0,2,1.5,1040,3500,1.5,0,0,4,6,1040,0,1904,0,98144,47.588,-122.304,1340,1213
1773100920,20141211T000000,320000.0,3,3.25,1480,1192,2.0,0,0,3,8,1180,300,2013,0,98106,47.5556,-122.363,1330,1094
7683800212,20141218T000000,229000.0,3,1.0,1010,12705,1.0,0,0,4,7,1010,0,1959,0,98003,47.3348,-122.303,1490,10200
9526600140,20140919T000000,677900.0,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587
2472950350,20150411T000000,312500.0,4,2.5,2500,11983,1.0,0,0,3,7,1320,1180,1984,2008,98058,47.4292,-122.148,1460,9005
9268851320,20141210T000000,450000.0,3,2.25,1620,997,2.5,0,0,3,8,1540,80,2012,0,98027,47.5394,-122.027,1620,1068
1623049214,20140926T000000,283000.0,4,1.5,1480,47045,1.0,0,0,5,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000
522059013,20140612T000000,173000.0,2,1.0,820,10450,1.0,0,0,4,7,820,0,1965,0,98055,47.4261,-122.199,1240,11200
952003350,20150204T000000,507250.0,3,1.75,1400,5750,1.0,0,2,3,6,1100,300,1915,0,98126,47.5659,-122.38,1500,5175
2770605175,20150227T000000,620047.0,4,1.75,1760,6000,1.0,0,0,3,7,880,880,1946,0,98119,47.6508,-122.373,2040,6000
6850700670,20140513T000000,799200.0,6,3.0,2890,2370,2.5,0,0,3,7,2290,600,1906,0,98102,47.6227,-122.323,2180,2460
1151100035,20140611T000000,450000.0,4,2.5,2300,19250,1.0,0,0,4,7,2300,0,1955,0,98045,47.4793,-121.776,1460,19250
4178600040,20150407T000000,660000.0,3,2.5,2390,15669,2.0,0,0,3,9,2390,0,1991,0,98011,47.7446,-122.193,2640,12500
2926049564,20140924T000000,360000.0,3,2.25,1381,1180,3.0,0,0,3,8,1381,0,2007,0,98125,47.711,-122.32,1381,1180
13002460,20150318T000000,205000.0,2,1.75,1740,5100,1.0,0,0,3,6,580,1160,1915,0,98108,47.5211,-122.33,1440,5100
7852020080,20141210T000000,535000.0,3,3.25,2670,5108,2.0,0,2,3,9,2670,0,2000,0,98065,47.5342,-121.866,2670,6500
